ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
68.160.78.cci,2003-11-01,17:41:14,500.0,1006269.0,0000950123-03-007843,y88111e8vk.txt,200.0,3784.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:41:15,500.0,71525.0,0000071525-97-000031,.txt,200.0,56471.0,0.0,1.0,0.0,0.0,1.0,
12.160.63.iei,2003-11-01,17:41:18,500.0,1092796.0,9999999997-02-060070,-index.htm,200.0,2615.0,1.0,0.0,0.0,1.0,0.0,win
216.91.36.fgi,2003-11-01,17:41:26,500.0,883945.0,0000950134-03-003584,-index.htm,200.0,2140.0,1.0,0.0,0.0,1.0,0.0,win
68.160.78.cci,2003-11-01,17:41:29,500.0,1006269.0,0000950123-03-007843,y88111exv99w1.txt,200.0,2984.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:41:38,500.0,12707.0,0001001606-97-000009,.txt,200.0,32732.0,0.0,1.0,0.0,0.0,1.0,
156.34.86.ecb,2003-11-01,17:41:46,500.0,2488.0,0001012870-03-001181,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
156.34.86.ecb,2003-11-01,17:41:50,500.0,2488.0,0001012870-03-001181,d10k.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:41:52,500.0,793306.0,0000793306-97-000012,.txt,200.0,34711.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:42:38,500.0,908517.0,0000950123-97-009633,.txt,200.0,60163.0,0.0,1.0,0.0,0.0,1.0,
207.162.228.jde,2003-11-01,17:42:38,500.0,47580.0,0001047469-98-026180,.txt,200.0,18611.0,0.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:43:22,500.0,821202.0,0000950130-97-005064,.txt,200.0,45466.0,0.0,1.0,0.0,0.0,1.0,
216.91.36.fgi,2003-11-01,17:43:22,500.0,883945.0,0000883945-03-000002,-index.htm,200.0,2659.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:44:13,500.0,805009.0,0000910647-97-000235,.txt,200.0,33252.0,0.0,1.0,0.0,0.0,1.0,
66.227.95.hgb,2003-11-01,17:44:14,500.0,60667.0,0000060667-02-000013,-index.htm,200.0,2149.0,1.0,0.0,0.0,1.0,0.0,win
64.6.86.abf,2003-11-01,17:44:15,500.0,28917.0,0000200217-01-000006,-index.htm,200.0,3328.0,1.0,0.0,0.0,1.0,0.0,win
12.31.148.ejd,2003-11-01,17:44:16,500.0,32020.0,0000950152-03-005165,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,
64.6.86.abf,2003-11-01,17:44:20,500.0,28917.0,0000200217-01-000006,-0001.txt,200.0,9649.0,0.0,0.0,0.0,9.0,0.0,win
66.227.95.hgb,2003-11-01,17:44:20,500.0,60667.0,0000060667-02-000013,sofefin2002.txt,200.0,13604.0,0.0,0.0,0.0,9.0,0.0,win
24.131.196.def,2003-11-01,17:44:22,500.0,1072341.0,0000950131-01-500679,ddef14a.txt,200.0,105916.0,0.0,0.0,0.0,9.0,0.0,mie
12.146.203.aah,2003-11-01,17:44:31,500.0,930184.0,0000950172-03-000237,-index.htm,200.0,2277.0,1.0,0.0,0.0,1.0,0.0,win
64.6.86.abf,2003-11-01,17:44:31,500.0,28917.0,0000028917-01-000002,-index.htm,200.0,2193.0,1.0,0.0,0.0,1.0,0.0,win
12.146.203.aah,2003-11-01,17:44:34,500.0,930184.0,0000950172-03-000237,s400690.txt,200.0,6108.0,0.0,0.0,0.0,9.0,0.0,win
64.6.86.abf,2003-11-01,17:44:35,500.0,28917.0,0000028917-01-000002,-0001.htm,200.0,9743.0,0.0,0.0,0.0,9.0,0.0,win
64.6.86.abf,2003-11-01,17:44:46,500.0,28917.0,0000729057-01-500013,-index.htm,200.0,3224.0,1.0,0.0,0.0,1.0,0.0,win
64.6.86.abf,2003-11-01,17:44:49,500.0,28917.0,0000729057-01-500013,dill.htm,200.0,5112.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:44:57,500.0,892342.0,0000810663-97-000058,.txt,200.0,29362.0,0.0,1.0,0.0,0.0,1.0,
171.75.5.dci,2003-11-01,17:45:48,500.0,1015535.0,0000916641-00-001170,-index.htm,200.0,2864.0,1.0,0.0,0.0,4.0,0.0,mie
141.219.154.jie,2003-11-01,17:45:50,500.0,906553.0,0000892569-97-003228,.txt,200.0,50806.0,0.0,1.0,0.0,0.0,1.0,
12.107.111.ghe,2003-11-01,17:45:52,500.0,813621.0,0001181431-03-013865,-index.htm,200.0,3007.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:45:57,500.0,850033.0,0000911609-97-000018,.txt,200.0,26963.0,0.0,1.0,0.0,0.0,1.0,
12.107.111.ghe,2003-11-01,17:45:59,500.0,813621.0,0001181431-03-013865,xslF345/rrd13136.xml,200.0,30565.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:46:04,500.0,866751.0,0000908737-97-000416,.txt,200.0,57324.0,0.0,1.0,0.0,0.0,1.0,
207.17.47.egd,2003-11-01,17:46:07,500.0,1161963.0,0000950103-03-002084,xslF345X02/francisco_ex.xml,200.0,18438.0,0.0,1.0,0.0,0.0,0.0,
141.219.154.jie,2003-11-01,17:46:08,500.0,887356.0,0000887356-97-000023,.txt,200.0,103226.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:46:15,500.0,13777.0,0000950137-97-003792,.txt,200.0,69893.0,0.0,1.0,0.0,0.0,1.0,
205.188.209.hec,2003-11-01,17:46:15,500.0,104207.0,0000104207-01-500009,-index.htm,200.0,2625.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:46:18,500.0,746598.0,0000950124-97-006350,.txt,200.0,34142.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:46:35,500.0,883943.0,0001047469-97-000595,.txt,200.0,62366.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:46:38,500.0,878657.0,0000736908-97-000018,.txt,200.0,91188.0,0.0,1.0,0.0,0.0,1.0,
68.98.52.bfc,2003-11-01,17:46:42,500.0,1051848.0,0001209191-03-025590,-index.htm,200.0,2537.0,1.0,0.0,0.0,1.0,0.0,win
66.227.95.hgb,2003-11-01,17:46:43,500.0,60667.0,0000060667-02-000003,exhibit1028e.txt,200.0,41384.0,0.0,0.0,0.0,9.0,0.0,win
207.17.47.egd,2003-11-01,17:46:49,500.0,1161963.0,0000891618-03-004893,-index.htm,200.0,2375.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:46:55,500.0,856711.0,0000950152-97-007884,.txt,200.0,84043.0,0.0,1.0,0.0,0.0,1.0,
216.204.40.jii,2003-11-01,17:47:05,500.0,863157.0,0000950153-03-001841,-index.htm,200.0,3165.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:47:06,500.0,891531.0,0000891531-97-000021,.txt,200.0,30160.0,0.0,1.0,0.0,0.0,1.0,
63.197.243.jii,2003-11-01,17:47:07,500.0,1042431.0,0001193125-03-023986,-index.htm,200.0,2640.0,1.0,0.0,0.0,1.0,0.0,win
216.204.40.jii,2003-11-01,17:47:09,500.0,863157.0,0000950153-03-001841,p68259e10vq.htm,200.0,273347.0,0.0,0.0,0.0,9.0,0.0,win
129.120.18.hjh,2003-11-01,17:47:19,500.0,1080224.0,0000950123-02-003117,.txt,304.0,,0.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:47:19,500.0,912153.0,0001047469-97-004981,.txt,200.0,87476.0,0.0,1.0,0.0,0.0,1.0,
63.197.243.jii,2003-11-01,17:47:23,500.0,1042431.0,0001193125-03-031986,-index.htm,200.0,3092.0,1.0,0.0,0.0,1.0,0.0,win
63.197.243.jii,2003-11-01,17:47:28,500.0,1042431.0,0001193125-03-031986,dex201.htm,200.0,426436.0,0.0,0.0,0.0,9.0,0.0,win
216.91.36.fgi,2003-11-01,17:47:38,500.0,883945.0,0001191570-03-000002,-index.htm,200.0,2740.0,1.0,0.0,0.0,1.0,0.0,win
24.98.219.gii,2003-11-01,17:48:51,500.0,844161.0,0000944209-98-000836,.txt,200.0,607532.0,0.0,0.0,0.0,1.0,0.0,win
216.91.36.fgi,2003-11-01,17:49:11,500.0,883945.0,0001191573-03-000001,-index.htm,200.0,2568.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:49:14,500.0,14957.0,0000950152-97-007704,.txt,200.0,49651.0,0.0,1.0,0.0,0.0,1.0,
4.65.27.bhf,2003-11-01,17:49:14,500.0,38777.0,0000038777-03-000436,-index.htm,200.0,3311.0,1.0,0.0,0.0,1.0,0.0,mie
68.117.38.abj,2003-11-01,17:49:14,500.0,861884.0,0000950150-03-000376,.txt,304.0,,0.0,0.0,0.0,1.0,0.0,win
4.65.27.bhf,2003-11-01,17:49:21,500.0,38777.0,0000038777-03-000436,form10q_3q03.txt,200.0,129213.0,0.0,0.0,0.0,9.0,0.0,mie
141.219.154.jie,2003-11-01,17:49:31,500.0,830257.0,0000950130-97-004987,.txt,200.0,81226.0,0.0,1.0,0.0,0.0,1.0,
218.101.70.jja,2003-11-01,17:49:35,500.0,914712.0,0001193125-03-070963,-index.htm,200.0,2960.0,1.0,0.0,0.0,1.0,0.0,mac
216.91.36.fgi,2003-11-01,17:49:39,500.0,883945.0,0000902579-03-000001,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:49:45,500.0,932279.0,0000950133-97-003944,.txt,200.0,160237.0,0.0,1.0,0.0,0.0,1.0,
204.194.98.fdh,2003-11-01,17:49:45,500.0,1114084.0,0001012870-02-001980,-index.htm,200.0,4175.0,1.0,0.0,0.0,1.0,0.0,win
68.81.69.efj,2003-11-01,17:49:50,500.0,927653.0,0000929624-01-000145,-index.htm,200.0,2651.0,1.0,0.0,0.0,1.0,0.0,win
204.194.98.fdh,2003-11-01,17:49:55,500.0,1114084.0,0001012870-02-001980,dex102.txt,200.0,90637.0,0.0,0.0,0.0,9.0,0.0,win
68.81.69.efj,2003-11-01,17:49:56,500.0,927653.0,0000929624-01-000145,-0001.txt,200.0,87484.0,0.0,0.0,0.0,9.0,0.0,win
161.181.53.jde,2003-11-01,17:50:20,500.0,41499.0,0000950135-03-001742,b45678kae10vkza.txt,200.0,20996.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:50:23,500.0,52234.0,0000052234-97-000010,.txt,200.0,64976.0,0.0,1.0,0.0,0.0,1.0,
152.33.54.hfe,2003-11-01,17:50:24,500.0,51143.0,0000912057-01-007563,a2039641zex-12.txt,200.0,3382.0,0.0,0.0,0.0,9.0,0.0,win
130.49.147.efh,2003-11-01,17:50:33,500.0,949870.0,0001140361-03-004018,-index.htm,200.0,2702.0,1.0,0.0,0.0,4.0,0.0,win
64.58.1.ehd,2003-11-01,17:50:35,500.0,941506.0,0000950137-00-000482,-index.html,200.0,11129.0,1.0,0.0,0.0,1.0,0.0,win
68.123.27.fih,2003-11-01,17:50:37,500.0,354950.0,0000950144-03-005180,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
207.223.72.cdg,2003-11-01,17:50:38,500.0,56873.0,0001193125-03-054433,-index.htm,200.0,2503.0,1.0,1.0,0.0,0.0,0.0,mie
68.123.27.fih,2003-11-01,17:50:39,500.0,354950.0,0000950144-03-005180,g81844e10vk.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:51:16,500.0,928753.0,0001012870-97-002272,.txt,200.0,51645.0,0.0,1.0,0.0,0.0,1.0,
165.247.189.jig,2003-11-01,17:51:30,500.0,1074771.0,0000930661-00-000776,-index.html,304.0,,1.0,0.0,0.0,1.0,0.0,
141.149.16.dfh,2003-11-01,17:51:40,500.0,357301.0,0001194213-03-000002,xslF345X02/primary_doc.xml,200.0,15121.0,0.0,0.0,0.0,9.0,0.0,win
128.110.112.aah,2003-11-01,17:51:56,500.0,789019.0,0001193125-03-045632,d10k.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:51:57,500.0,1043277.0,0001045969-97-000134,.txt,200.0,52410.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:52:04,500.0,945123.0,0000950135-97-004395,.txt,200.0,87835.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:52:07,500.0,808064.0,0000808064-97-000012,.txt,200.0,150076.0,0.0,1.0,0.0,0.0,1.0,
141.149.16.dfh,2003-11-01,17:52:16,500.0,357301.0,0001136299-03-000007,xslF345X02/primary_doc.xml,200.0,15327.0,0.0,0.0,0.0,9.0,0.0,win
65.70.160.aie,2003-11-01,17:52:40,500.0,1052163.0,0001047469-03-031574,-index.htm,200.0,2762.0,1.0,0.0,0.0,1.0,0.0,win
65.70.160.aie,2003-11-01,17:52:52,500.0,1052163.0,0001047469-03-031574,a2119151z424b1.htm,200.0,1271306.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:52:57,500.0,16058.0,0000016058-97-000029,.txt,200.0,38830.0,0.0,1.0,0.0,0.0,1.0,
141.149.16.dfh,2003-11-01,17:52:59,500.0,357301.0,0001136299-03-000007,-index.htm,200.0,2785.0,1.0,0.0,0.0,1.0,0.0,win
68.98.106.ced,2003-11-01,17:52:59,500.0,1102944.0,0001002014-03-000336,txeosb2original.htm,200.0,450619.0,0.0,0.0,0.0,9.0,0.0,win
152.163.253.abb,2003-11-01,17:53:00,500.0,721371.0,0000950152-03-008493,-index.htm,200.0,5188.0,1.0,0.0,0.0,4.0,0.0,mie
66.108.96.ide,2003-11-01,17:53:00,500.0,1089567.0,0000950123-00-008929,-index.htm,200.0,4624.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:53:01,500.0,356211.0,0000950124-97-006018,.txt,200.0,38680.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:53:04,500.0,813672.0,0001047469-97-002996,.txt,200.0,73454.0,0.0,1.0,0.0,0.0,1.0,
152.163.252.bdf,2003-11-01,17:53:05,500.0,721371.0,0000950152-03-008493,l03213ae10vk.txt,200.0,423155.0,0.0,0.0,0.0,9.0,0.0,mie
68.98.106.ced,2003-11-01,17:53:06,500.0,1102944.0,0001002014-03-000335,-index.htm,200.0,3879.0,1.0,0.0,0.0,1.0,0.0,win
66.108.96.ide,2003-11-01,17:53:08,500.0,1089567.0,0000950123-00-008929,y40753e10-k.txt,200.0,369039.0,0.0,0.0,0.0,9.0,0.0,win
68.98.106.ced,2003-11-01,17:53:10,500.0,1102944.0,0001002014-03-000335,txeosb2original.htm,200.0,450586.0,0.0,0.0,0.0,9.0,0.0,win
24.27.63.eih,2003-11-01,17:53:28,500.0,1001250.0,0000930413-03-002786,-index.htm,200.0,5344.0,1.0,0.0,0.0,1.0,0.0,win
65.174.139.ggf,2003-11-01,17:53:28,500.0,819706.0,0000950133-03-003620,-index.htm,200.0,3280.0,1.0,0.0,0.0,1.0,0.0,win
65.174.139.ggf,2003-11-01,17:53:32,500.0,819706.0,0000950133-03-003620,w91203sc13d.htm,200.0,69278.0,0.0,0.0,0.0,9.0,0.0,win
24.27.63.eih,2003-11-01,17:53:35,500.0,1001250.0,0000930413-03-002786,c29284_10k.txt,200.0,343220.0,0.0,0.0,0.0,9.0,0.0,win
24.131.196.def,2003-11-01,17:54:01,500.0,1072341.0,0000950130-99-002144,.txt,200.0,134561.0,0.0,0.0,0.0,1.0,0.0,mie
155.201.35.iei,2003-11-01,17:54:42,500.0,1091801.0,0000950123-03-011656,-index.htm,200.0,3611.0,1.0,0.0,0.0,1.0,0.0,win
155.201.35.iei,2003-11-01,17:54:46,500.0,1091801.0,0000950123-03-011656,y90960bsctoviza.htm,200.0,30250.0,0.0,0.0,0.0,9.0,0.0,win
207.183.118.dfg,2003-11-01,17:54:46,500.0,21832.0,0000021847-03-000162,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
68.90.205.fdb,2003-11-01,17:54:51,500.0,313478.0,0001193125-03-067359,-index.htm,200.0,2582.0,1.0,1.0,0.0,0.0,0.0,win
129.119.26.agj,2003-11-01,17:54:58,500.0,891103.0,0001047469-03-015712,-index.htm,200.0,3507.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:54:58,500.0,899426.0,0000929624-97-001392,.txt,200.0,85793.0,0.0,1.0,0.0,0.0,1.0,
129.119.26.agj,2003-11-01,17:55:04,500.0,891103.0,0001047469-03-015712,a2109308zdef14a.htm,200.0,372483.0,0.0,0.0,0.0,9.0,0.0,win
68.90.205.fdb,2003-11-01,17:55:05,500.0,313478.0,0001193125-03-067359,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,win
152.163.252.fec,2003-11-01,17:55:09,500.0,1058033.0,0001104659-03-024306,a03-4655_1ex99d2.htm,200.0,9184.0,0.0,0.0,0.0,9.0,0.0,mie
68.90.205.fdb,2003-11-01,17:55:11,500.0,313478.0,0001193125-03-067359,d8k.htm,200.0,12006.0,0.0,1.0,0.0,0.0,0.0,win
207.162.228.jcf,2003-11-01,17:55:14,500.0,1047127.0,0000893220-03-001733,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
207.162.228.jcf,2003-11-01,17:55:16,500.0,1047127.0,0000893220-03-001733,w88263b3e424b3.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
162.90.97.dfg,2003-11-01,17:55:18,500.0,911707.0,0000909567-03-001134,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
162.90.97.dfg,2003-11-01,17:55:19,500.0,911707.0,0000909567-03-001134,t10947e6vk.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
68.90.205.fdb,2003-11-01,17:55:20,500.0,313478.0,0001193125-03-067359,dex991.htm,200.0,4046.0,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,17:55:31,500.0,919234.0,0001047469-97-003920,.txt,200.0,45745.0,0.0,1.0,0.0,0.0,1.0,
203.195.247.jdd,2003-11-01,17:55:33,500.0,355787.0,0000912057-02-025883,-index.htm,200.0,2106.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,17:55:35,500.0,895462.0,0000927016-97-003074,.txt,200.0,115318.0,0.0,1.0,0.0,0.0,1.0,
203.195.247.jdd,2003-11-01,17:55:36,500.0,355787.0,0000912057-02-025883,a2083205zdefa14a.txt,200.0,5621.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:55:54,500.0,775714.0,0000950148-97-002700,.txt,200.0,34706.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,17:56:04,500.0,910467.0,0000950133-97-003939,.txt,200.0,55216.0,0.0,1.0,0.0,0.0,1.0,
152.163.253.gjc,2003-11-01,17:56:21,500.0,831001.0,0000950123-03-011946,y91133exv1w01.txt,200.0,16561.0,0.0,0.0,0.0,9.0,0.0,mie
141.219.154.jie,2003-11-01,17:56:35,500.0,857737.0,0000891554-97-001185,.txt,200.0,65083.0,0.0,1.0,0.0,0.0,1.0,
152.163.253.aef,2003-11-01,17:56:38,500.0,831001.0,0000950123-03-011945,-index.htm,200.0,3094.0,1.0,0.0,0.0,4.0,0.0,mie
152.163.252.def,2003-11-01,17:57:12,500.0,831001.0,0001047469-03-033641,a2120557zex-99_1.htm,200.0,142918.0,0.0,0.0,0.0,9.0,0.0,mie
65.161.254.hah,2003-11-01,17:57:48,500.0,1043186.0,0001045969-03-001438,-index.htm,200.0,2777.0,1.0,0.0,0.0,1.0,0.0,win
152.163.253.gai,2003-11-01,17:57:49,500.0,92380.0,0000092380-03-000025,-index.htm,200.0,5831.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,17:57:50,500.0,798533.0,0000928790-97-000202,.txt,200.0,29304.0,0.0,1.0,0.0,0.0,1.0,
65.161.254.hah,2003-11-01,17:57:52,500.0,1043186.0,0001045969-03-001438,d10qsb.htm,200.0,213069.0,0.0,0.0,0.0,9.0,0.0,win
24.98.145.jeh,2003-11-01,17:57:56,500.0,900391.0,0001157523-03-005642,-index.htm,200.0,2130.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,17:57:57,500.0,780348.0,0000780348-97-000010,.txt,200.0,94665.0,0.0,1.0,0.0,0.0,1.0,
65.70.160.aie,2003-11-01,17:57:57,500.0,1156039.0,0000950131-01-503776,-index.htm,200.0,3349.0,1.0,0.0,0.0,1.0,0.0,win
152.163.252.jig,2003-11-01,17:57:59,500.0,92380.0,0000092380-03-000025,q3_200310q.htm,200.0,58887.0,0.0,0.0,0.0,9.0,0.0,mie
152.163.252.def,2003-11-01,17:58:02,500.0,831001.0,0001047469-03-033641,a2120557zex-99_2.htm,200.0,1845974.0,0.0,0.0,0.0,9.0,0.0,mie
65.70.160.aie,2003-11-01,17:58:06,500.0,1156039.0,0000950131-01-503776,ds1a.txt,200.0,926609.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:58:28,500.0,829277.0,0000829277-97-000011,.txt,200.0,60022.0,0.0,1.0,0.0,0.0,1.0,
65.174.139.ggf,2003-11-01,17:58:29,500.0,819706.0,0001047469-03-034241,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
65.174.139.ggf,2003-11-01,17:58:32,500.0,819706.0,0001047469-03-034241,a2120963z425.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
68.81.69.efj,2003-11-01,17:59:06,500.0,927653.0,0000950149-01-501609,-index.htm,200.0,3402.0,1.0,0.0,0.0,1.0,0.0,win
68.81.69.efj,2003-11-01,17:59:20,500.0,927653.0,0000950149-01-501609,f76619e10-q.htm,200.0,384911.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,17:59:28,500.0,945821.0,0000950134-97-008634,.txt,200.0,110761.0,0.0,1.0,0.0,0.0,1.0,
66.108.96.ide,2003-11-01,17:59:36,500.0,1089567.0,0000950123-00-008929,y40753ex10-47.txt,200.0,102240.0,0.0,0.0,0.0,9.0,0.0,win
65.29.46.dda,2003-11-01,17:59:45,500.0,890846.0,0000950134-02-007819,-index.htm,200.0,2826.0,1.0,0.0,0.0,1.0,0.0,win
65.29.46.dda,2003-11-01,17:59:52,500.0,890846.0,0000950134-02-008927,-index.htm,200.0,2978.0,1.0,0.0,0.0,1.0,0.0,win
67.72.144.ecb,2003-11-01,17:59:52,500.0,879338.0,0001062993-03-000815,-index.htm,200.0,2761.0,1.0,0.0,0.0,1.0,0.0,win
216.91.36.fgi,2003-11-01,17:59:54,500.0,883945.0,0001191563-03-000001,xslF345X02/edgar.xml,200.0,15230.0,0.0,0.0,0.0,9.0,0.0,win
65.29.46.dda,2003-11-01,17:59:58,500.0,890846.0,0000950134-02-008927,c70673ddef14a.htm,200.0,171749.0,0.0,0.0,0.0,9.0,0.0,win
67.72.144.ecb,2003-11-01,17:59:59,500.0,879338.0,0001062993-03-000815,form6k.htm,200.0,5588.0,0.0,0.0,0.0,9.0,0.0,win
67.226.238.bgg,2003-11-01,18:00:23,500.0,1115980.0,9999999997-02-046762,.txt,304.0,,0.0,0.0,0.0,4.0,0.0,win
141.219.154.jie,2003-11-01,18:00:43,500.0,799231.0,0000799231-97-000008,.txt,200.0,51465.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:00:46,500.0,873394.0,0000950123-97-009413,.txt,200.0,50265.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:00:49,500.0,747201.0,0000928385-97-001659,.txt,200.0,63943.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:00:56,500.0,827086.0,0000827086-97-000011,.txt,200.0,42261.0,0.0,1.0,0.0,0.0,1.0,
216.91.36.fgi,2003-11-01,18:00:57,500.0,883945.0,0001191573-03-000001,xslF345X02/edgar.xml,200.0,15215.0,0.0,0.0,0.0,9.0,0.0,win
68.98.106.ced,2003-11-01,18:01:09,500.0,1102944.0,0001002014-03-000335,exh232.htm,200.0,1057.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:01:13,500.0,350667.0,0000892626-97-000367,.txt,200.0,59914.0,0.0,1.0,0.0,0.0,1.0,
66.108.96.ide,2003-11-01,18:01:14,500.0,1089567.0,0000950123-02-009308,-index.htm,200.0,7333.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:01:19,500.0,711604.0,0000892626-97-000368,.txt,200.0,72925.0,0.0,1.0,0.0,0.0,1.0,
144.92.164.afh,2003-11-01,18:01:19,500.0,1018724.0,0000950149-03-000355,-index.htm,200.0,4643.0,1.0,0.0,0.0,1.0,0.0,win
66.108.96.ide,2003-11-01,18:01:20,500.0,1089567.0,0000950123-02-009308,y64230e10vk.txt,200.0,396297.0,0.0,0.0,0.0,9.0,0.0,win
217.210.128.cib,2003-11-01,18:01:22,500.0,875045.0,0001047469-03-011017,-index.htm,200.0,2793.0,1.0,0.0,0.0,4.0,0.0,
216.91.36.fgi,2003-11-01,18:01:29,500.0,883945.0,0000937013-03-000001,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:01:30,500.0,789950.0,0000892626-97-000369,.txt,200.0,57513.0,0.0,1.0,0.0,0.0,1.0,
24.131.196.def,2003-11-01,18:01:33,500.0,1091801.0,0000950123-03-003696,y84919def14a.htm,200.0,272030.0,0.0,0.0,0.0,9.0,0.0,mie
68.98.106.ced,2003-11-01,18:01:34,500.0,1102944.0,0001002014-03-000335,txeosb2original.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:01:41,500.0,915277.0,0000950110-97-001542,.txt,200.0,105136.0,0.0,1.0,0.0,0.0,1.0,
217.210.128.cib,2003-11-01,18:01:44,500.0,875045.0,0001047469-03-011017,a2106647z10-k.htm,200.0,708221.0,0.0,0.0,0.0,9.0,0.0,
141.219.154.jie,2003-11-01,18:02:12,500.0,1041645.0,0000950150-97-001646,.txt,200.0,51745.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:02:16,500.0,871891.0,0000871891-97-000009,.txt,200.0,65116.0,0.0,1.0,0.0,0.0,1.0,
24.52.31.eca,2003-11-01,18:02:16,500.0,1043533.0,0001104659-03-022975,-index.htm,200.0,3132.0,1.0,0.0,0.0,4.0,0.0,mie
65.29.46.dda,2003-11-01,18:02:16,500.0,890846.0,0000950134-02-007819,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
68.98.161.efh,2003-11-01,18:02:17,500.0,1051490.0,0001179110-03-008676,-index.htm,200.0,2944.0,1.0,0.0,0.0,1.0,0.0,win
68.98.161.efh,2003-11-01,18:02:20,500.0,1051490.0,0001179110-03-008676,xslF345X02/edgar.xml,200.0,12457.0,0.0,0.0,0.0,9.0,0.0,win
65.29.46.dda,2003-11-01,18:02:23,500.0,890846.0,0000950134-02-007819,c70436e10ksb.htm,200.0,155792.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:02:27,500.0,1016281.0,0000890566-97-002454,.txt,200.0,294344.0,0.0,1.0,0.0,0.0,1.0,
24.164.180.ebg,2003-11-01,18:02:27,500.0,1174620.0,9999999997-03-038986,.txt,304.0,,0.0,1.0,0.0,0.0,0.0,win
